sc	st	en	id
ScOZjSD_3553	17071219	17072196	g33135
ScOZjSD_3553	17076089	17093654	g33136
ScOZjSD_3553	17098461	17108327	g33137
ScOZjSD_3553	17113900	17126272	g33138
ScOZjSD_3553	17167752	17182578	g33139
ScOZjSD_3553	17193156	17219114	g33140
ScOZjSD_3553	17232164	17261545	g33141
ScOZjSD_3553	17263477	17268769	g33142
ScOZjSD_3553	17283045	17286174	g33143
ScOZjSD_3553	17288211	17299865	g33144
ScOZjSD_3553	17299939	17300169	g33145
ScOZjSD_3553	17301043	17314471	g33146
ScOZjSD_3553	17314893	17330875	g33147
ScOZjSD_3553	17350437	17350797	g33148
ScOZjSD_3553	17356839	17362181	g33149
ScOZjSD_3553	17396624	17422655	g33150
ScOZjSD_3553	17428106	17435747	g33151
ScOZjSD_3553	17442392	17455631	g33152
ScOZjSD_3553	17488085	17488456	g33153
ScOZjSD_3553	17493614	17500083	g33154
ScOZjSD_3553	17520024	17520842	g33155
ScOZjSD_3553	17522177	17525215	g33156
ScOZjSD_3553	17526724	17527374	g33157
ScOZjSD_3553	17527776	17528228	g33158
ScOZjSD_3553	17535677	17547381	g33159
ScOZjSD_3553	17548454	17628148	g33160
ScOZjSD_3553	17629107	17686036	g33161
ScOZjSD_3553	17687633	17718303	g33162
ScOZjSD_3553	17721927	17735795	g33163
ScOZjSD_3553	17740298	17762664	g33164
ScOZjSD_3553	17820018	17856452	g33165
ScOZjSD_3553	17959239	18032998	g33166
ScOZjSD_3553	18044986	18099502	g33167
ScOZjSD_3553	18107360	18108106	g33168
ScOZjSD_3553	18120800	18128766	g33169
ScOZjSD_3553	18129439	18137211	g33170
ScOZjSD_3553	18144882	18147855	g33171
ScOZjSD_3553	18157890	18164859	g33172
ScOZjSD_3553	18170749	18171987	g33173
ScOZjSD_3553	18218233	18224690	g33174
ScOZjSD_3553	18273110	18328910	g33175
ScOZjSD_3553	18384106	18411512	g33176
ScOZjSD_3553	18428393	18439716	g33177
ScOZjSD_3553	18444827	18448190	g33178
ScOZjSD_3553	18448291	18453027	g33179
ScOZjSD_3553	18453445	18482312	g33180
ScOZjSD_3553	18483411	18483881	g33181
ScOZjSD_3553	18491560	18492552	g33182
ScOZjSD_3553	18508427	18528688	g33183
ScOZjSD_3553	18561595	18570764	g33184
ScOZjSD_3553	18599369	18652868	g33185
ScOZjSD_3553	18676554	18678889	g33186
ScOZjSD_3553	18681204	18704960	g33187
ScOZjSD_3553	18720842	18722477	g33188
ScOZjSD_3553	18741859	18764466	g33189
ScOZjSD_3553	18781464	18840473	g33190
ScOZjSD_3553	18865891	18880947	g33191
ScOZjSD_3553	18884557	18905712	g33192
ScOZjSD_3553	18908103	18924618	g33193
ScOZjSD_3553	18925348	18930421	g33194
ScOZjSD_3553	18936537	18998089	g33195
ScOZjSD_3553	19023471	19035288	g33196
ScOZjSD_3553	19059227	19060252	g33197
ScOZjSD_3553	19085932	19103078	g33198
ScOZjSD_3553	19105726	19109018	g33199
ScOZjSD_3553	19124490	19175488	g33200
ScOZjSD_3553	19176274	19187392	g33201
ScOZjSD_3553	19217370	19283091	g33202
ScOZjSD_3553	19293918	19302906	g33203
ScOZjSD_3553	19307659	19324442	g33204
ScOZjSD_3553	19335301	19336522	g33205
ScOZjSD_3553	19343136	19357968	g33206
ScOZjSD_3553	19383188	19414717	g33207
ScOZjSD_3553	19415176	19415520	g33208
ScOZjSD_3553	19425059	19425355	g33209
ScOZjSD_3553	19432396	19443134	g33210
ScOZjSD_3553	19462485	19479825	g33211
ScOZjSD_3553	19481945	19521395	g33212
ScOZjSD_3553	19530112	19584942	g33213
ScOZjSD_3553	19617431	19693444	g33214
ScOZjSD_3553	19697450	19698298	g33215
ScOZjSD_3553	19704470	19711303	g33216
ScOZjSD_3553	19721466	19751898	g33217
ScOZjSD_3553	19757826	19777342	g33218
ScOZjSD_3553	19790655	19894650	g33219
ScOZjSD_3553	19905173	19929119	g33220
ScOZjSD_3553	19941250	19967919	g33221
ScOZjSD_3553	19976372	20035291	g33222
ScOZjSD_3553	20093066	20145079	g33223
ScOZjSD_3553	20171470	20234146	g33224
ScOZjSD_3553	20273238	20283678	g33225
ScOZjSD_3553	20336122	20355012	g33226
ScOZjSD_3553	20361972	20395923	g33227
ScOZjSD_3553	20421274	20421750	g33228
ScOZjSD_3553	20460872	20468917	g33229
ScOZjSD_3553	20473690	20547297	g33230
ScOZjSD_3553	20594767	20602175	g33231
ScOZjSD_3553	20602633	20660490	g33232
ScOZjSD_3553	20718368	20747448	g33233
ScOZjSD_3553	20759346	20826786	g33234
ScOZjSD_3553	20837729	20924451	g33235
ScOZjSD_3553	20968947	21001968	g33236
ScOZjSD_3553	21002692	21046931	g33237
ScOZjSD_3553	21048509	21054784	g33238
ScOZjSD_3553	21079993	21110880	g33239
ScOZjSD_3553	21125200	21125736	g33240
ScOZjSD_3553	21135665	21145503	g33241
ScOZjSD_3553	21149041	21149379	g33242
ScOZjSD_3553	21173296	21182036	g33243
ScOZjSD_3553	21210649	21216490	g33244
ScOZjSD_3553	21219983	21236918	g33245
ScOZjSD_3553	21247128	21343006	g33246
ScOZjSD_3553	21352115	21421260	g33247
ScOZjSD_3553	21430144	21479301	g33248
ScOZjSD_3553	21485997	21500149	g33249
ScOZjSD_3553	21553556	21553945	g33250
ScOZjSD_3553	21570743	21587029	g33251
ScOZjSD_3553	21588401	21651065	g33252
ScOZjSD_3553	21655072	21685429	g33253
ScOZjSD_3553	21688514	21705440	g33254
ScOZjSD_3553	21705649	21708650	g33255
ScOZjSD_3553	21715204	21721174	g33256
ScOZjSD_3553	21722024	21726363	g33257
ScOZjSD_3553	21727911	21732661	g33258
ScOZjSD_3553	21732779	21743206	g33259
ScOZjSD_3553	21751863	21753113	g33260
ScOZjSD_3553	21774583	21785019	g33261
ScOZjSD_3553	21799956	21822872	g33262
ScOZjSD_3553	21824283	21825687	g33263
ScOZjSD_3553	21848793	21850137	g33264
ScOZjSD_3553	21851958	21890409	g33265
ScOZjSD_3553	21895271	21900280	g33266
ScOZjSD_3553	21914112	21943593	g33267
ScOZjSD_3553	21951761	21961631	g33268
ScOZjSD_3553	21965977	21978583	g33269
ScOZjSD_3553	21979365	22000359	g33270
ScOZjSD_3553	22006979	22016816	g33271
ScOZjSD_3553	22061261	22088334	g33272
ScOZjSD_3553	22091223	22119616	g33273
ScOZjSD_3553	22121227	22145135	g33274
ScOZjSD_3553	22160862	22167039	g33275
ScOZjSD_3553	22183209	22186117	g33276
ScOZjSD_3553	22191135	22206334	g33277
ScOZjSD_3553	22217339	22243479	g33278
ScOZjSD_3553	22254988	22262216	g33279
ScOZjSD_3553	22291225	22305315	g33280
ScOZjSD_3553	22337144	22362026	g33281
ScOZjSD_3553	22383055	22408731	g33282
ScOZjSD_3553	22473306	22499315	g33283
ScOZjSD_3553	22507065	22515136	g33284
ScOZjSD_3553	22518966	22570392	g33285
ScOZjSD_3553	22627596	22649315	g33286
ScOZjSD_3553	22660329	22660724	g33287
ScOZjSD_3553	22660984	22669835	g33288
ScOZjSD_3553	22687353	22716263	g33289
ScOZjSD_3553	22716943	22809358	g33290
ScOZjSD_3553	22813016	22952953	g33291
ScOZjSD_3553	22954344	22967320	g33292
ScOZjSD_3553	22986121	23044479	g33293
ScOZjSD_3553	23055798	23118149	g33294
ScOZjSD_3553	23148791	23176293	g33295
ScOZjSD_3553	23242758	23286854	g33296
ScOZjSD_3553	23319651	23321098	g33297
ScOZjSD_3553	23336974	23371767	g33298
ScOZjSD_3553	23408420	23435948	g33299
ScOZjSD_3553	23444533	23466859	g33300
ScOZjSD_3553	23473236	23477973	g33301
ScOZjSD_3553	23509413	23542294	g33302
ScOZjSD_3553	23550980	23586595	g33303
ScOZjSD_3553	23649326	23671939	g33304
ScOZjSD_3553	23690617	23701331	g33305
ScOZjSD_3553	23730326	23730538	g33306
ScOZjSD_3553	23735118	23756919	g33307
ScOZjSD_3553	23785639	23795245	g33308
ScOZjSD_3553	23821151	23833040	g33309
ScOZjSD_3553	23847741	23848541	g33310
ScOZjSD_3553	23869587	23870393	g33311
ScOZjSD_3553	23885076	23886077	g33312
ScOZjSD_3553	23905476	23914985	g33313
ScOZjSD_3553	23919519	23919977	g33314
ScOZjSD_3553	23944633	23990921	g33315
ScOZjSD_3553	24027615	24085861	g33316
ScOZjSD_3553	24100196	24130240	g33317
ScOZjSD_3553	24141447	24191135	g33318
ScOZjSD_3553	24209731	24306878	g33319
ScOZjSD_3553	24315943	24359068	g33320
ScOZjSD_3553	24361417	24361959	g33321
ScOZjSD_3553	24378487	24378750	g33322
ScOZjSD_3553	24387135	24416768	g33323
ScOZjSD_3553	24418733	24425930	g33324
ScOZjSD_3553	24434560	24453285	g33325
ScOZjSD_3553	24458242	24488378	g33326
ScOZjSD_3553	24496149	24539177	g33327
ScOZjSD_3553	24544970	24545707	g33328
ScOZjSD_3553	24565220	24597715	g33329
ScOZjSD_3553	24618392	24706421	g33330
ScOZjSD_3553	24719146	24819474	g33331
ScOZjSD_3553	24819979	24824317	g33332
ScOZjSD_3553	24827803	24832213	g33333
ScOZjSD_3553	24862465	24871579	g33334
ScOZjSD_3553	24890381	24899753	g33335
ScOZjSD_3553	24921395	24941027	g33336
ScOZjSD_3553	24941865	24970992	g33337
ScOZjSD_3553	24972119	24972816	g33338
ScOZjSD_3553	24982718	25025644	g33339
ScOZjSD_3553	25034775	25067595	g33340
ScOZjSD_3553	25070633	25077190	g33341
ScOZjSD_3553	25083826	25097195	g33342
ScOZjSD_3553	25146362	25158001	g33343
ScOZjSD_3553	25298136	25298554	g33344
ScOZjSD_3553	25381959	25493430	g33345
ScOZjSD_3553	25505435	25528853	g33346
ScOZjSD_3553	25534590	25540964	g33347
ScOZjSD_3553	25577734	25634370	g33348
ScOZjSD_3553	25661100	25691172	g33349
ScOZjSD_3553	25701430	25733668	g33350
ScOZjSD_3553	25815945	25819983	g33351
ScOZjSD_3553	25891801	25945731	g33352
ScOZjSD_3553	25956921	25964329	g33353
ScOZjSD_3553	25974959	25998298	g33354
ScOZjSD_3553	26010831	26016973	g33355
ScOZjSD_3553	26018167	26027371	g33356
ScOZjSD_3553	26029466	26100316	g33357
ScOZjSD_3553	26107003	26128010	g33358
ScOZjSD_3553	26129682	26132563	g33359
ScOZjSD_3553	26134317	26140532	g33360
ScOZjSD_3553	26142216	26148804	g33361
ScOZjSD_3553	26154150	26194090	g33362
ScOZjSD_3553	26202481	26208154	g33363
ScOZjSD_3553	26210718	26214347	g33364
ScOZjSD_3553	26220489	26259878	g33365
ScOZjSD_3553	26263654	26327082	g33366
ScOZjSD_3553	26335739	26352393	g33367
ScOZjSD_3553	26358552	26360805	g33368
ScOZjSD_3553	26372431	26387855	g33369
ScOZjSD_3553	26406600	26407955	g33370
ScOZjSD_3553	26419606	26465133	g33371
ScOZjSD_3553	26468982	26499427	g33372
ScOZjSD_3553	26721196	26734767	g33373
ScOZjSD_3553	26769236	26834481	g33374
ScOZjSD_3553	26834637	26861380	g33375
ScOZjSD_3553	26909546	26933022	g33376
ScOZjSD_3553	26941397	26961502	g33377
ScOZjSD_3553	26967056	26997143	g33378
ScOZjSD_3553	27007393	27008037	g33379
ScOZjSD_3553	27068044	27130641	g33380
ScOZjSD_3553	27160042	27161178	g33381
ScOZjSD_3553	27173973	27174209	g33382
ScOZjSD_3553	27188003	27211277	g33383
ScOZjSD_3553	27252379	27269241	g33384
ScOZjSD_3553	27283278	27286460	g33385
ScOZjSD_3553	27310800	27316197	g33386
ScOZjSD_3553	27328572	27334145	g33387
ScOZjSD_3553	27353209	27353961	g33388
ScOZjSD_3553	27430896	27604922	g33389
ScOZjSD_3553	27605946	27643428	g33390
ScOZjSD_3553	27650410	27650883	g33391
ScOZjSD_3553	27653038	27667148	g33392
ScOZjSD_3553	27667868	27670441	g33393
ScOZjSD_3553	27679457	27702057	g33394
ScOZjSD_3553	27739028	27752571	g33395
ScOZjSD_3553	27768681	27787452	g33396
ScOZjSD_3553	27795888	27798373	g33397
ScOZjSD_3553	27839910	27852989	g33398
ScOZjSD_3553	27855833	27863983	g33399
ScOZjSD_3553	27904752	27915048	g33400
ScOZjSD_3553	27921094	27947539	g33401
ScOZjSD_3553	27962417	27966421	g33402
ScOZjSD_3553	27980481	27980819	g33403
ScOZjSD_3553	28000382	28014215	g33404
ScOZjSD_3553	28054546	28085821	g33405
ScOZjSD_3553	28093732	28115542	g33406
ScOZjSD_3553	28130959	28184982	g33407
ScOZjSD_3553	28225693	28262224	g33408
ScOZjSD_3553	28265154	28277179	g33409
ScOZjSD_3553	28286383	28326298	g33410
ScOZjSD_3553	28329046	28334250	g33411
ScOZjSD_3553	28334481	28348808	g33412
ScOZjSD_3553	28351498	28351929	g33413
ScOZjSD_3553	28368227	28415232	g33414
ScOZjSD_3553	28434230	28447940	g33415
ScOZjSD_3553	28455394	28456515	g33416
ScOZjSD_3553	28482662	28495909	g33417
ScOZjSD_3553	28525598	28588041	g33418
ScOZjSD_3553	28591845	28625515	g33419
ScOZjSD_3553	28632793	28684468	g33420
ScOZjSD_3553	28708902	28709420	g33421
ScOZjSD_3553	28723334	28767610	g33422
ScOZjSD_3553	28781360	28839542	g33423
ScOZjSD_3553	28842484	28845940	g33424
ScOZjSD_3553	28850087	28942299	g33425
ScOZjSD_3553	29067429	29072061	g33426
ScOZjSD_3553	29085497	29104569	g33427
ScOZjSD_3553	29145093	29149498	g33428
ScOZjSD_3553	29198723	29203564	g33429
ScOZjSD_3553	29215294	29268107	g33430
ScOZjSD_3553	29290150	29311845	g33431
ScOZjSD_3553	29320515	29368643	g33432
ScOZjSD_3553	29368715	29392472	g33433
ScOZjSD_3553	29482210	29493748	g33434
ScOZjSD_3553	29512729	29578821	g33435
ScOZjSD_3553	29606885	29633995	g33436
ScOZjSD_3553	29652981	29669257	g33437
ScOZjSD_3553	29700171	29702032	g33438
ScOZjSD_3553	29702550	29796533	g33439
ScOZjSD_3553	29838967	29846917	g33440
ScOZjSD_3553	29866025	29889215	g33441
ScOZjSD_3553	29899173	29932173	g33442
ScOZjSD_3553	29932754	29935721	g33443
ScOZjSD_3553	29941809	30000085	g33444
ScOZjSD_3553	30000513	30007459	g33445
ScOZjSD_3553	30007513	30012455	g33446
ScOZjSD_3553	30018009	30057044	g33447
ScOZjSD_3553	30070901	30074264	g33448
ScOZjSD_3553	30080701	30094166	g33449
ScOZjSD_3553	30094629	30100769	g33450
ScOZjSD_3553	30106354	30120397	g33451
ScOZjSD_3553	30125073	30129728	g33452
ScOZjSD_3553	30131347	30131634	g33453
ScOZjSD_3553	30138630	30156439	g33454
ScOZjSD_3553	30179487	30206966	g33455
ScOZjSD_3553	30233004	30239287	g33456
ScOZjSD_3553	30263037	30273167	g33457
ScOZjSD_3553	30322959	30340623	g33458
ScOZjSD_3553	30345116	30350997	g33459
ScOZjSD_3553	30368697	30395993	g33460
ScOZjSD_3553	30406030	30406974	g33461
ScOZjSD_3553	30413881	30414828	g33462
ScOZjSD_3553	30428844	30429791	g33463
ScOZjSD_3553	30440659	30441606	g33464
ScOZjSD_3553	30458417	30459358	g33465
ScOZjSD_3553	30468622	30469569	g33466
ScOZjSD_3553	30482340	30483290	g33467
ScOZjSD_3553	30487353	30502937	g33468
ScOZjSD_3553	30508546	30509490	g33469
ScOZjSD_3553	30520719	30521663	g33470
ScOZjSD_3553	30533341	30534285	g33471
ScOZjSD_3553	30547585	30548532	g33472
ScOZjSD_3553	30562307	30563254	g33473
ScOZjSD_3553	30567805	30568752	g33474
ScOZjSD_3553	30570347	30573972	g33475
ScOZjSD_3553	30576831	30577778	g33476
ScOZjSD_3553	30579604	30579990	g33477
ScOZjSD_3553	30585638	30586582	g33478
ScOZjSD_3553	30596851	30606413	g33479
ScOZjSD_3553	30622312	30623253	g33480
ScOZjSD_3553	30635678	30636616	g33481
ScOZjSD_3553	30642529	30643476	g33482
ScOZjSD_3553	30668639	30673764	g33483
ScOZjSD_3553	30674289	30735274	g33484
ScOZjSD_3553	30746957	30747607	g33485
ScOZjSD_3553	30762435	30774926	g33486
ScOZjSD_3553	30785737	30809475	g33487
ScOZjSD_3553	30822589	30824275	g33488
ScOZjSD_3553	30824975	30836096	g33489
ScOZjSD_3553	30842892	30846298	g33490
ScOZjSD_3553	30847132	30870118	g33491
ScOZjSD_3553	30870310	30914719	g33492
ScOZjSD_3553	30915446	30917688	g33493
ScOZjSD_3553	30995468	31090884	g33494
ScOZjSD_3553	31100391	31142300	g33495
ScOZjSD_3553	31183116	31222221	g33496
ScOZjSD_3553	31235114	31304958	g33497
ScOZjSD_3553	31313785	31352807	g33498
ScOZjSD_3553	31369210	31388168	g33499
ScOZjSD_3553	31391197	31393586	g33500
ScOZjSD_3553	31396068	31409419	g33501
ScOZjSD_3553	31410737	31413631	g33502
ScOZjSD_3553	31415012	31474924	g33503
ScOZjSD_3553	31491337	31509565	g33504
ScOZjSD_3553	31517248	31521714	g33505
ScOZjSD_3553	31539334	31545215	g33506
ScOZjSD_3553	31547347	31551051	g33507
ScOZjSD_3553	31584804	31585520	g33508
ScOZjSD_3553	31585867	31593083	g33509
ScOZjSD_3553	31620745	31642600	g33510
ScOZjSD_3553	31667334	31712475	g33511
ScOZjSD_3553	31724536	31756371	g33512
ScOZjSD_3553	31787582	31799435	g33513
ScOZjSD_3553	31932523	31934165	g33514
ScOZjSD_3553	31935262	32009949	g33515
ScOZjSD_3553	32013442	32031082	g33516
ScOZjSD_3553	32046783	32072413	g33517
ScOZjSD_3553	32107362	32140673	g33518
ScOZjSD_3553	32144571	32169775	g33519
ScOZjSD_3553	32175907	32179672	g33520
ScOZjSD_3553	32193041	32197451	g33521
ScOZjSD_3553	32197798	32198457	g33522
ScOZjSD_3553	32200856	32205435	g33523
ScOZjSD_3553	32209246	32232394	g33524
ScOZjSD_3553	32243556	32297791	g33525
ScOZjSD_3553	32311261	32319088	g33526
ScOZjSD_3553	32320286	32324491	g33527
ScOZjSD_3553	32327322	32384477	g33528
ScOZjSD_3553	32390525	32402678	g33529
ScOZjSD_3553	32419967	32428209	g33530
ScOZjSD_3553	32455679	32456794	g33531
ScOZjSD_3553	32457243	32464043	g33532
ScOZjSD_3553	32465098	32468781	g33533
ScOZjSD_3553	32470003	32479332	g33534
ScOZjSD_3553	32500244	32533671	g33535
ScOZjSD_3553	32542693	32576370	g33536
ScOZjSD_3553	32577050	32651917	g33537
ScOZjSD_3553	32662188	32675029	g33538
ScOZjSD_3553	32676124	32676600	g33539
ScOZjSD_3553	32695406	32695966	g33540
ScOZjSD_3553	32750330	32754773	g33541
ScOZjSD_3553	32766241	32774269	g33542
ScOZjSD_3553	32799439	32800704	g33543
ScOZjSD_3553	32813356	32817569	g33544
ScOZjSD_3553	32842964	32846844	g33545
ScOZjSD_3553	32866010	32884848	g33546
ScOZjSD_3553	32888956	32911839	g33547
ScOZjSD_3553	32920563	32922642	g33548
ScOZjSD_3553	32962588	32969512	g33549
ScOZjSD_3553	33003289	33067210	g33550
ScOZjSD_3553	33068938	33081909	g33551
ScOZjSD_3553	33086301	33097743	g33552
ScOZjSD_3553	33100227	33115728	g33553
ScOZjSD_3553	33122926	33123552	g33554
ScOZjSD_3553	33133580	33149930	g33555
ScOZjSD_3553	33166323	33173000	g33556
ScOZjSD_3553	33177467	33180692	g33557
ScOZjSD_3553	33182780	33199353	g33558
ScOZjSD_3553	33203626	33263541	g33559
ScOZjSD_3553	33285469	33288873	g33560
ScOZjSD_3553	33293983	33298837	g33561
ScOZjSD_3553	33300128	33318654	g33562
ScOZjSD_3553	33322706	33323782	g33563
ScOZjSD_3553	33345212	33354684	g33564
ScOZjSD_3553	33376295	33392605	g33565
ScOZjSD_3553	33395771	33397877	g33566
ScOZjSD_3553	33406020	33411026	g33567
ScOZjSD_3553	33421240	33422251	g33568
ScOZjSD_3553	33425219	33444377	g33569
ScOZjSD_3553	33449175	33449474	g33570
ScOZjSD_3553	33482107	33545952	g33571
ScOZjSD_3553	33546087	33577004	g33572
ScOZjSD_3553	33577090	33591092	g33573
ScOZjSD_3553	33609560	33640160	g33574
ScOZjSD_3553	33643840	33683461	g33575
ScOZjSD_3553	33832510	33839623	g33576
ScOZjSD_3553	33868084	33868437	g33577
ScOZjSD_3553	33872874	33873302	g33578
ScOZjSD_3553	33949809	33951930	g33579
ScOZjSD_3553	33958465	33958692	g33580
ScOZjSD_3553	33971771	33972130	g33581
ScOZjSD_3553	33994921	34061580	g33582
ScOZjSD_3553	34062782	34080174	g33583
ScOZjSD_3553	34082800	34109624	g33584
ScOZjSD_3553	34143204	34229568	g33585
ScOZjSD_3553	34232709	34274075	g33586
ScOZjSD_3553	34276143	34319390	g33587
ScOZjSD_3553	34325746	34408172	g33588
ScOZjSD_3553	34434611	34459874	g33589
ScOZjSD_3553	34469021	34475767	g33590
ScOZjSD_3553	34486750	34519001	g33591
ScOZjSD_3553	34519526	34569343	g33592
ScOZjSD_3553	34664661	34669318	g33593
ScOZjSD_3553	34674054	34694865	g33594
ScOZjSD_3553	34695831	34696124	g33595
ScOZjSD_3553	34704886	34707733	g33596
ScOZjSD_3553	34774208	34797504	g33597
ScOZjSD_3553	34864627	34954255	g33598
ScOZjSD_3553	34954323	34961268	g33599
ScOZjSD_3553	34992615	34999669	g33600
ScOZjSD_3553	35005615	35034570	g33601
ScOZjSD_3553	35141891	35144238	g33602
ScOZjSD_3553	35147885	35154657	g33603
ScOZjSD_3553	35163956	35164231	g33604
ScOZjSD_3553	35165449	35296294	g33605
ScOZjSD_3553	35300476	35420433	g33606
ScOZjSD_3553	35431317	35432264	g33607
ScOZjSD_3553	35503954	35504361	g33608
ScOZjSD_3553	35600324	35620114	g33609
ScOZjSD_3553	35640033	35640723	g33610
ScOZjSD_3553	35687095	35788249	g33611
ScOZjSD_3553	35848615	35852895	g33612
ScOZjSD_3553	36076809	36193580	g33613
ScOZjSD_3553	36202214	36273584	g33614
ScOZjSD_3553	36291746	36374960	g33615
ScOZjSD_3553	36390263	36392077	g33616
ScOZjSD_3553	36466651	36466872	g33617
ScOZjSD_3553	36467091	36506203	g33618
ScOZjSD_3553	36545159	36547126	g33619
ScOZjSD_3553	36561825	36575546	g33620
ScOZjSD_3553	36628673	36692966	g33621
ScOZjSD_3553	36712848	36751756	g33622
ScOZjSD_3553	36815726	36884919	g33623
ScOZjSD_3553	36895031	37059033	g33624
ScOZjSD_3553	37085134	37091601	g33625
ScOZjSD_3553	37101019	37123691	g33626
ScOZjSD_3553	37156694	37217662	g33627
ScOZjSD_3553	37222110	37281536	g33628
ScOZjSD_3553	37306258	37309673	g33629
ScOZjSD_3553	37320602	37366060	g33630
ScOZjSD_3553	37477192	37503112	g33631
ScOZjSD_3553	37585969	37616750	g33632
ScOZjSD_3553	37678097	37706353	g33633
ScOZjSD_3553	37714657	37724173	g33634
ScOZjSD_3553	37750260	37750799	g33635
ScOZjSD_3553	37764555	37851333	g33636
ScOZjSD_3553	37982461	38020729	g33637
ScOZjSD_3553	38028667	38047817	g33638
ScOZjSD_3553	38169040	38269056	g33639
ScOZjSD_3553	38313060	38387822	g33640
ScOZjSD_3553	38526046	38573663	g33641
ScOZjSD_3553	38643705	38707443	g33642
ScOZjSD_3553	38723639	38736557	g33643
ScOZjSD_3553	38748357	38784671	g33644
ScOZjSD_3553	39064758	39162645	g33645
ScOZjSD_3553	39190658	39215278	g33646
ScOZjSD_3553	39255551	39287223	g33647
ScOZjSD_3553	39288011	39319867	g33648
ScOZjSD_3553	39321533	39428117	g33649
ScOZjSD_3553	39430759	39431064	g33650
ScOZjSD_3553	39469652	39599391	g33651
ScOZjSD_3553	39641101	39646727	g33652
ScOZjSD_3553	39665006	39717717	g33653
ScOZjSD_3553	39798890	39909276	g33654
ScOZjSD_3553	39909337	39913457	g33655
ScOZjSD_3553	39945600	39963703	g33656
ScOZjSD_3553	40064520	40072334	g33657
ScOZjSD_3553	40094171	40108705	g33658
ScOZjSD_3553	40134652	40135272	g33659
ScOZjSD_3553	40154165	40158465	g33660
ScOZjSD_3553	40189124	40194358	g33661
ScOZjSD_3553	40232661	40239854	g33662
ScOZjSD_3553	40240171	40325775	g33663
ScOZjSD_3553	40357609	40360199	g33664
ScOZjSD_3553	40365637	40411085	g33665
ScOZjSD_3553	40472460	40495618	g33666
ScOZjSD_3553	40505895	40506182	g33667
ScOZjSD_3553	40553435	40565219	g33668
ScOZjSD_3553	40585140	40612121	g33669
ScOZjSD_3553	40618359	40718507	g33670
ScOZjSD_3553	40720910	40744933	g33671
ScOZjSD_3553	40749527	40768143	g33672
ScOZjSD_3553	40774171	40852885	g33673
ScOZjSD_3553	40856903	40857385	g33674
ScOZjSD_3553	40918198	41013109	g33675
ScOZjSD_3553	41079203	41079481	g33676
ScOZjSD_3553	41079701	41080012	g33677
ScOZjSD_3553	41204480	41227103	g33678
ScOZjSD_3553	41309510	41324252	g33679
ScOZjSD_3553	41434081	41453976	g33680
ScOZjSD_3553	41470629	41500652	g33681
ScOZjSD_3553	41662232	41662498	g33682
ScOZjSD_3553	41757077	41765218	g33683
ScOZjSD_3553	41943111	42001544	g33684
ScOZjSD_3553	42009068	42011766	g33685
ScOZjSD_3553	42068862	42156429	g33686
ScOZjSD_3553	42228235	42258812	g33687
ScOZjSD_3553	42263081	42354348	g33688
ScOZjSD_3553	42413741	42414127	g33689
ScOZjSD_3553	42472463	42528350	g33690
ScOZjSD_3553	42970099	42988635	g33691
ScOZjSD_3553	43119351	43120520	g33692
ScOZjSD_3553	43148088	43205115	g33693
ScOZjSD_3553	43208711	43243227	g33694
ScOZjSD_3553	43382021	43384375	g33695
ScOZjSD_3553	43401491	43402048	g33696
ScOZjSD_3553	43462835	43522291	g33697
ScOZjSD_3553	43564063	43573131	g33698
ScOZjSD_3553	43609849	43611194	g33699
ScOZjSD_3553	43638631	43693821	g33700
ScOZjSD_3553	43721434	43845274	g33701
ScOZjSD_3553	43849014	43849358	g33702
ScOZjSD_3553	43850385	44005043	g33703
ScOZjSD_3553	44058270	44124940	g33704
ScOZjSD_3553	44138692	44170641	g33705
ScOZjSD_3553	44244933	44302123	g33706
ScOZjSD_3553	44302172	44314877	g33707
ScOZjSD_3553	44331028	44331690	g33708
ScOZjSD_3553	44379013	44397385	g33709
ScOZjSD_3553	44412779	44444369	g33710
ScOZjSD_3553	44547188	44561338	g33711
ScOZjSD_3553	44667752	44667964	g33712
ScOZjSD_3553	44695255	44701034	g33713
ScOZjSD_3553	44704688	44718209	g33714
ScOZjSD_3553	44744351	44746273	g33715
ScOZjSD_3553	44770263	44796479	g33716
ScOZjSD_3553	44833274	44869663	g33717
ScOZjSD_3553	44886677	44889303	g33718
ScOZjSD_3553	44902463	44995238	g33719
ScOZjSD_3553	45036713	45197181	g33720
ScOZjSD_3553	45286140	45317422	g33721
ScOZjSD_3553	45326560	45327066	g33722
