id_arv	id_mouse	eval
g26130	HVM36	3.75e-12
g26130	HVM37	3.54e-53
g26130	HVM37	2.51e-12
g26130	HVM38	6.08e-53
g26130	HVM38	4.32e-12
g26130	HVM40	9.33e-52
g26130	HVM40	1.78e-12
g26130	HVM41	3.20e-51
g26130	HVM41	1.16e-12
g26130	HVM54	1.07e-48
g26130	HVM54	2.56e-13
g26130	HVM39	1.84e-48
g26130	HVM39	1.07e-08
g26130	HVM55	5.96e-48
g26130	HVM55	9.90e-12
g26131	HVM60	5.22e-67
g26131	HVM61	1.14e-63
g26131	HVM46	1.90e-63
g26131	HVM62	1.71e-60
g26131	HVM47	1.46e-46
g26131	HVM45	3.04e-45
g26131	HVM44	3.21e-44
g26131	HVM43	1.33e-43
g26132	HVM60	3.94e-68
g26132	HVM46	3.28e-64
g26132	HVM61	2.98e-63
g26132	HVM62	4.68e-60
g26132	HVM47	3.41e-51
g26132	HVM45	8.26e-43
g26132	HVM44	1.80e-42
g26132	HVM43	2.95e-42
g26133	HVM60	5.11e-58
g26133	HVM46	2.47e-56
g26133	HVM61	5.14e-55
g26133	HVM62	2.25e-47
g26133	HVM47	3.51e-41
g26133	HVM44	4.58e-38
g26133	HVM45	1.38e-37
g26133	HVM43	1.26e-36
g26134	HVM36	3.47e-57
g26134	HVM37	1.31e-55
g26134	HVM38	2.31e-55
g26134	HVM40	1.47e-54
g26134	HVM41	1.55e-53
g26134	HVM42	1.07e-50
g26134	HVM16	1.51e-50
g26134	HVM39	2.81e-50
g26135	HVM60	2.39e-69
g26135	HVM46	1.17e-65
g26135	HVM61	2.00e-63
g26135	HVM62	1.69e-60
g26135	HVM47	8.73e-48
g26135	HVM44	5.08e-44
g26135	HVM43	2.92e-42
g26135	HVM45	3.23e-41
g26137	HVM02	9.95e-44
g26137	HVM14	6.12e-43
g26137	HVM04	1.07e-42
g26137	HVM52	1.62e-42
g26137	HVM09	2.60e-42
g26137	HVM55	1.27e-41
g26137	HVM07	8.86e-41
g26137	HVM54	1.10e-40
g26138	POL1	4.07e-54
g26140	HVM60	5.38e-61
g26140	HVM62	2.44e-58
g26140	HVM46	3.73e-57
g26140	HVM61	1.32e-55
g26140	HVM47	1.68e-45
g26140	HVM44	5.91e-41
g26140	HVM45	2.26e-40
g26140	HVM43	6.80e-40
g26141	HVM30	1.80e-49
g26141	HVM32	2.96e-49
g26141	HVM31	5.19e-49
g26141	HVM27	1.01e-48
g26141	HVM26	1.58e-48
g26141	HVM28	1.71e-48
g26141	HVM29	6.76e-48
g26141	HVM33	1.58e-47
g26142	HVM26	1.19e-56
g26142	HVM30	9.28e-53
g26142	HVM32	1.15e-52
g26142	HVM31	3.31e-52
g26142	HVM27	7.78e-52
g26142	HVM28	1.57e-51
g26142	HVM36	1.92e-51
g26142	HVM16	8.90e-51
g26143	HVM04	2.49e-63
g26143	HVM06	6.26e-63
g26143	HVM07	1.15e-62
g26143	HVM09	4.76e-62
g26143	HVM05	1.33e-61
g26143	HVM49	2.36e-61
g26143	HVM10	1.79e-60
g26143	HVM52	4.36e-60
g26144	HVM26	2.07e-58
g26144	HVM17	4.95e-56
g26144	HVM19	7.51e-55
g26144	HVM18	8.20e-55
g26144	HVM22	1.48e-54
g26144	HVM20	3.19e-54
g26144	HVM21	8.27e-54
g26144	HVM23	1.41e-53
g26145	HVM54	2.77e-51
g26145	HVM54	4.84e-50
g26145	HVM54	1.64e-48
g26145	HVM54	2.93e-46
g26145	HVM54	3.21e-45
g26145	HVM54	1.19e-44
g26145	HVM55	4.60e-51
g26145	HVM55	5.59e-51
g26145	HVM55	1.18e-49
g26145	HVM55	2.11e-46
g26145	HVM55	4.69e-45
g26145	HVM55	9.08e-45
g26145	HVM16	1.71e-49
g26145	HVM16	2.01e-49
g26145	HVM16	3.89e-45
g26145	HVM16	1.28e-43
g26145	HVM16	1.97e-43
g26145	HVM16	4.06e-42
g26145	HVM57	6.33e-49
g26145	HVM57	2.91e-45
g26145	HVM57	1.71e-43
g26145	HVM57	2.33e-43
g26145	HVM57	9.43e-43
g26145	HVM57	2.44e-40
g26145	HVM58	1.22e-48
g26145	HVM58	1.36e-46
g26145	HVM58	2.69e-45
g26145	HVM58	4.30e-44
g26145	HVM58	1.66e-42
g26145	HVM58	3.89e-42
g26145	HVM59	1.31e-48
g26145	HVM59	1.11e-42
g26145	HVM59	1.71e-42
g26145	HVM59	5.56e-41
g26145	HVM59	7.57e-40
g26145	HVM59	7.94e-40
g26145	HVM53	5.35e-47
g26145	HVM53	1.35e-46
g26145	HVM53	2.61e-46
g26145	HVM53	1.56e-44
g26145	HVM53	6.72e-44
g26145	HVM53	1.48e-40
g26145	HVM36	7.00e-47
g26145	HVM36	1.36e-46
g26145	HVM36	4.68e-45
g26145	HVM36	1.05e-44
g26145	HVM36	1.13e-44
g26145	HVM36	1.05e-41
g26146	HVM45	1.82e-63
g26146	HVM44	1.82e-62
g26146	HVM43	1.66e-61
g26146	HVM61	2.40e-46
g26146	HVM60	3.13e-45
g26146	HVM46	3.99e-43
g26146	HVM62	4.30e-39
g26146	HVM47	4.35e-37
g26147	HVM45	5.94e-22
g26147	HVM44	4.54e-21
g26147	HVM43	9.26e-21
g26147	HVM61	5.62e-15
g26147	HVM60	3.36e-11
g26147	HVM46	4.87e-11
g26147	HVM36	5.38e-10
g26147	HVM36	2.04e-07
g26147	HVM53	1.50e-09
g26148	HVM44	4.89e-64
g26148	HVM45	9.12e-64
g26148	HVM43	2.17e-62
g26148	HVM61	5.72e-46
g26148	HVM60	1.48e-45
g26148	HVM46	5.87e-43
g26148	HVM62	2.72e-39
g26148	HVM47	1.13e-35
g26149	HVM44	2.68e-65
g26149	HVM45	2.61e-64
g26149	HVM43	1.22e-63
g26149	HVM60	8.40e-47
g26149	HVM61	3.26e-46
g26149	HVM46	1.94e-44
g26149	HVM62	4.33e-42
g26149	HVM47	1.41e-37
g26150	HVM45	2.27e-66
g26150	HVM43	1.18e-65
g26150	HVM44	1.39e-65
g26150	HVM61	9.17e-51
g26150	HVM60	3.82e-47
g26150	HVM46	3.74e-44
g26150	HVM62	7.84e-40
g26150	HVM47	1.31e-36
g26151	HVM44	8.81e-65
g26151	HVM45	7.05e-64
g26151	HVM43	3.73e-62
g26151	HVM61	1.56e-45
g26151	HVM60	1.65e-45
g26151	HVM46	6.96e-43
g26151	HVM62	7.67e-39
g26151	HVM17	1.32e-35
g26152	HVM45	1.92e-24
g26152	HVM44	9.62e-24
g26152	HVM43	4.67e-23
g26152	HVM61	4.91e-13
g26152	HVM60	8.49e-13
g26152	HVM46	2.42e-12
g26152	HVM62	1.08e-10
g26152	HVM47	1.72e-08
g26153	HVM45	3.36e-68
g26153	HVM44	4.84e-67
g26153	HVM43	9.61e-66
g26153	HVM61	1.13e-46
g26153	HVM60	8.72e-46
g26153	HVM46	2.26e-42
g26153	HVM62	1.32e-40
g26153	HVM47	2.15e-37
g26154	HVM55	2.80e-52
g26154	HVM55	4.33e-50
g26154	HVM55	4.80e-48
g26154	HVM55	5.88e-47
g26154	HVM55	2.16e-44
g26154	HVM55	1.58e-24
g26154	HVM55	9.95e-17
g26154	HVM36	2.68e-51
g26154	HVM36	2.45e-46
g26154	HVM36	5.17e-44
g26154	HVM36	6.60e-42
g26154	HVM36	2.00e-38
g26154	HVM36	1.42e-25
g26154	HVM36	1.35e-19
g26154	HVM44	8.17e-51
g26154	HVM44	4.62e-29
g26154	HVM44	9.46e-28
g26154	HVM44	2.75e-27
g26154	HVM44	6.99e-27
g26154	HVM44	1.43e-26
g26154	HVM44	1.93e-07
g26154	HVM54	5.27e-50
g26154	HVM54	1.93e-49
g26154	HVM54	4.44e-48
g26154	HVM54	4.24e-46
g26154	HVM54	3.45e-44
g26154	HVM54	8.65e-26
g26154	HVM54	4.03e-17
g26154	HVM43	5.77e-50
g26154	HVM43	6.16e-27
g26154	HVM43	6.53e-27
g26154	HVM43	9.43e-27
g26154	HVM43	1.23e-26
g26154	HVM43	2.26e-26
g26154	HVM43	4.19e-07
g26154	HVM53	6.00e-49
g26154	HVM53	5.45e-48
g26154	HVM53	2.39e-46
g26154	HVM53	5.94e-44
g26154	HVM53	1.73e-42
g26154	HVM53	8.78e-24
g26154	HVM53	2.98e-16
g26154	HVM45	9.57e-49
g26154	HVM45	6.07e-29
g26154	HVM45	9.77e-29
g26154	HVM45	1.07e-28
g26154	HVM45	1.44e-27
g26154	HVM45	4.39e-27
g26154	HVM45	4.39e-08
g26154	HVM58	3.91e-48
g26154	HVM58	4.30e-47
g26154	HVM58	5.68e-46
g26154	HVM58	2.63e-44
g26154	HVM58	5.09e-42
g26154	HVM58	1.60e-22
g26154	HVM58	4.57e-16
g26155	TR150	9.86e-41
g26156	TR150	4.28e-19
g26156	ADA25	3.22e-10
g26156	ADA29	8.71e-09
g26156	ADA24	1.37e-08
g26156	ADA21	1.99e-08
g26157	IGHM	0.0
g26157	IGHDM	7.14e-101
g26157	IGHDM	1.30e-10
g26157	IGHD	1.35e-67
g26157	IGHE	3.27e-41
g26157	IGHE	1.84e-06
g26157	IGHG3	7.44e-39
g26157	IGHG3	7.22e-15
g26157	IGHG3	1.84e-08
g26157	IGG2B	1.14e-37
g26157	IGG2B	1.51e-08
g26157	IGG2B	1.63e-07
g26157	GCAM	3.70e-35
g26157	GCAM	5.41e-08
g26157	GCAM	6.39e-08
g26157	GCAM	2.50e-07
g26157	IGH1M	5.83e-35
g26157	IGH1M	9.61e-13
g26157	IGH1M	3.69e-08
g26159	IGHG1	3.22e-13
g26159	IGH1M	6.61e-13
g26159	IGHG3	6.54e-11
g26159	GCAA	6.80e-10
g26159	GCAM	1.08e-09
g26159	GCAB	3.35e-08
g26160	IGHG3	0.0
g26160	IGHG3	7.57e-07
g26160	GCAM	9.16e-161
g26160	IGH1M	7.23e-155
g26160	IGG2B	2.56e-149
g26160	IGG2B	4.64e-06
g26160	GCAA	1.44e-114
g26160	GCAB	4.31e-112
g26160	GCAB	6.11e-08
g26160	IGHG1	1.64e-111
g26160	IGHE	5.96e-35
g26160	IGHE	2.87e-06
g26161	IGHG3	9.41e-11
g26161	GCAM	4.27e-10
g26161	IGH1M	7.36e-10
g26161	IGG2B	1.59e-09
g26162	IGH1M	0.0
g26162	IGHG3	0.0
g26162	GCAM	0.0
g26162	IGG2B	6.66e-179
g26162	IGHG1	4.00e-156
g26162	GCAB	2.53e-145
g26162	GCAA	8.66e-140
g26162	HVM63	1.32e-41
g26163	IGHG3	3.49e-18
g26163	GCAM	4.71e-18
g26163	IGH1M	4.77e-18
g26163	IGG2B	9.39e-18
g26164	IGG2B	5.72e-167
g26164	GCAM	6.95e-167
g26164	IGHG3	7.76e-167
g26164	IGH1M	6.53e-154
g26164	GCAB	1.27e-130
g26164	GCAA	1.00e-121
g26164	IGHG1	3.99e-113
g26164	IGHE	2.31e-35
g26165	IGHE	0.0
g26165	IGG2B	2.58e-65
g26165	IGG2B	1.11e-10
g26165	IGHG3	1.96e-63
g26165	IGHG3	1.27e-12
g26165	GCAM	5.44e-62
g26165	GCAM	3.19e-13
g26165	IGH1M	1.53e-60
g26165	IGH1M	1.65e-16
g26165	IGHM	1.49e-48
g26165	IGHG1	1.20e-39
g26165	IGHG1	1.51e-16
g26165	GCAA	3.48e-39
g26165	GCAA	2.33e-13
g26166	IGHA	1.29e-129
g26166	IGHM	5.84e-38
g26166	IGG2B	1.56e-32
g26166	GCAM	7.14e-30
g26166	IGH1M	7.43e-30
g26166	IGHG3	5.00e-29
g26166	GCAB	8.75e-27
g26166	GCAB	9.02e-07
g26166	GCAA	1.74e-22
g26168	TM121	0.0
g26169	TEDC1	7.04e-123
g26169	CRIP1	8.89e-43
g26169	CRIP2	6.01e-33
g26169	CRIP2	4.77e-31
g26169	CRIP3	7.79e-26
g26169	CRIP3	6.68e-14
g26169	CSRP1	2.01e-13
g26169	CSRP1	1.02e-07
g26169	CSRP2	3.76e-13
g26169	CSRP2	1.75e-07
g26169	CSRP3	3.34e-12
g26169	CSRP3	2.83e-09
g26169	LASP1	1.30e-09
g26170	MTA1	0.0
g26170	MTA3	0.0
g26170	MTA2	0.0
g26170	RERE	5.57e-35
g26170	MIER3	1.44e-09
g26170	RCOR3	2.37e-09
g26170	RCOR1	1.01e-08
g26170	MIER1	1.73e-07
g26171	TEX22	3.91e-72
g26172	PACS2	0.0
g26172	PACS2	2.77e-95
g26172	PACS2	2.52e-19
g26172	PACS1	0.0
g26172	PACS1	1.79e-52
g26173	TF3B	2.91e-65
g26174	BTBD6	0.0
g26174	BTBD3	0.0
g26174	BTBD1	8.37e-113
g26174	BTBD9	4.07e-21
g26174	KLH10	3.17e-15
g26174	KEAP1	2.16e-13
g26174	KLHL7	1.43e-12
g26174	KLH40	1.83e-12
g26175	TF3B	0.0
g26177	JAG2	0.0
g26177	JAG1	0.0
g26177	DLL1	1.01e-132
g26177	DLL1	4.67e-40
g26177	DLL1	1.17e-15
g26177	NUD14	6.35e-118
g26177	DLL4	2.88e-114
g26177	DLL4	3.03e-31
g26177	DLL4	4.50e-29
g26177	DLL4	2.12e-26
g26177	DLL4	1.91e-18
g26177	NOTC1	2.39e-95
g26177	NOTC1	5.73e-89
g26177	NOTC1	9.24e-87
g26177	NOTC1	1.11e-84
g26177	NOTC1	3.77e-83
g26177	NOTC1	1.65e-79
g26177	NOTC1	2.04e-59
g26177	NOTC1	2.00e-46
g26177	NOTC1	3.80e-13
g26177	NOTC2	7.71e-95
g26177	NOTC2	2.89e-90
g26177	NOTC2	3.71e-86
g26177	NOTC2	1.04e-85
g26177	NOTC2	3.71e-69
g26177	NOTC2	3.01e-61
g26177	NOTC2	1.63e-55
g26177	NOTC3	1.26e-92
g26177	NOTC3	2.89e-81
g26177	NOTC3	7.96e-81
g26177	NOTC3	7.81e-78
g26177	NOTC3	2.30e-71
g26177	NOTC3	5.40e-64
g26177	NOTC3	2.56e-63
g26177	NOTC3	4.62e-08
g26180	GP132	0.0
g26180	GPR4	7.50e-58
g26180	OGR1	1.34e-44
g26180	PSYR	2.12e-33
g26180	P2RY1	1.60e-32
g26180	LPAR4	2.69e-30
g26180	LPAR6	6.99e-27
g26180	CLTR1	1.08e-25
g26182	CDCA4	5.18e-159
g26182	SRTD2	2.13e-13
g26182	SRTD2	9.82e-07
g26182	SRTD1	3.08e-06
g26183	PRAX	2.90e-24
g26183	PRAX	5.81e-16
g26183	PRAX	2.79e-10
g26184	PLD4	0.0
g26184	PLD3	4.64e-134
g26184	PLD5	1.24e-86
g26185	C170B	1.27e-84
g26185	CE170	1.29e-18
g26186	C170B	0.0
g26186	CE170	2.70e-60
g26186	CE170	9.82e-53
g26187	C170B	1.60e-61
g26187	CE170	2.09e-51
g26187	SNIP1	1.04e-07
g26187	FHAD1	2.50e-06
g26189	ZBT42	0.0
g26189	ZBT18	1.67e-123
g26189	ZBTB3	4.21e-42
g26189	ZBTB3	2.64e-16
g26189	MYNN	1.35e-41
g26189	MYNN	2.49e-15
g26189	MYNN	3.14e-15
g26189	ZBT17	6.28e-27
g26189	ZBT17	2.07e-16
g26189	ZBT17	7.30e-16
g26189	ZBT17	5.88e-15
g26189	ZBT17	6.15e-15
g26189	ZBT17	6.89e-14
g26189	ZBT17	1.19e-13
g26189	ZBT17	7.74e-12
g26189	ZBT17	4.57e-08
g26189	ZBT8A	1.27e-26
g26189	TZAP	2.19e-25
g26189	TZAP	3.75e-18
g26189	TZAP	4.62e-12
g26189	TZAP	1.14e-08
g26189	TZAP	3.62e-06
g26189	ZBTB5	5.28e-24
g26189	ZBTB5	7.43e-08
g26189	ZBTB5	2.98e-07
g26190	AKT1	0.0
g26190	AKT2	0.0
g26190	AKT3	0.0
g26190	SGK2	6.86e-108
g26190	SGK1	3.95e-106
g26190	KPCL	3.84e-105
g26190	KPCB	2.29e-101
g26190	KPCE	2.09e-99
g26191	SIVA	3.06e-41
g26192	PURA1	0.0
g26192	PURA2	0.0
g26193	INF2	0.0
g26193	FHDC1	1.95e-48
g26193	DAAM2	1.63e-27
g26193	DAAM2	1.70e-23
g26193	DAAM1	1.73e-26
g26193	DAAM1	1.10e-20
g26193	DIAP3	1.25e-22
g26193	FMNL3	1.84e-22
g26193	FMNL3	9.99e-17
g26193	DIAP2	2.51e-22
g26193	FMNL1	1.57e-21
g26193	FMNL1	9.88e-07
g26194	T179A	1.32e-148
g26198	KI26A	0.0
g26198	KI26B	0.0
g26198	KI26B	4.54e-86
g26198	KIF3B	1.47e-36
g26198	KIF3A	1.29e-34
g26198	KIF3C	1.32e-34
g26198	KIF17	7.38e-33
g26198	KIF1C	2.82e-29
g26198	KIF5C	1.35e-28
g26199	LPP60	0.0
g26199	CDN2D	1.50e-09
g26199	ANR28	2.20e-09
g26199	ANR28	1.21e-06
g26199	DAPK1	6.26e-09
g26199	DAPK1	9.24e-08
g26199	DAPK1	2.93e-07
g26199	DAPK1	3.01e-06
g26199	CDN2C	6.80e-09
g26199	ANR23	9.91e-09
g26199	ANKR2	2.37e-08
g26199	EHMT1	4.13e-08
g26200	TDRD9	0.0
g26200	DHX57	1.36e-73
g26200	DHX29	8.83e-67
g26200	DHX30	8.04e-34
g26200	DHX30	1.01e-25
g26200	DHX36	9.31e-34
g26200	DHX36	9.47e-31
g26200	YTDC2	1.50e-32
g26200	YTDC2	5.00e-26
g26200	DHX9	4.51e-32
g26200	DHX9	9.35e-32
g26200	DHX33	1.30e-31
g26200	DHX33	5.86e-24
g26201	ASPP1	2.91e-73
g26201	ASPP2	4.38e-38
g26201	68MP	4.55e-25
g26203	ASPP1	2.04e-117
g26203	ASPP2	8.40e-49
g26204	ASPP1	0.0
g26204	ASPP2	6.76e-156
g26204	IASPP	1.12e-76
g26204	PP16B	8.72e-17
g26204	PP16B	7.36e-09
g26204	MYPT2	4.69e-16
g26204	MYPT2	3.09e-07
g26204	PP16A	2.35e-15
g26204	PP16A	7.20e-10
g26204	MYPT1	1.22e-14
g26204	MYPT1	7.26e-09
g26204	PP12C	3.45e-13
g26204	PP12C	2.01e-07
g26205	ZFY21	8.18e-174
g26205	LST2	5.77e-17
g26205	ZFY16	1.81e-16
g26205	FYV1	7.41e-15
g26205	MTMR3	4.85e-14
g26205	MTMR4	5.14e-12
g26205	ANFY1	2.89e-11
g26205	RUFY1	4.22e-10
g26206	XRCC3	1.95e-117
g26206	RA51C	2.01e-18
g26206	RA51B	5.28e-16
g26206	DMC1	2.48e-15
g26206	RAD51	2.51e-15
g26207	KLC1	0.0
g26207	KLC1	8.31e-28
g26207	KLC2	6.04e-166
g26207	KLC2	2.29e-30
g26207	KLC4	3.22e-165
g26207	KLC3	7.56e-77
g26207	KLC3	8.25e-33
g26207	NPHP3	1.08e-32
g26207	NPHP3	1.45e-26
g26207	NPHP3	2.76e-23
g26207	NPHP3	3.76e-18
g26207	CLU	5.93e-09
g26207	CLU	1.01e-07
g26207	TTC19	8.02e-07
g26207	APBP2	4.91e-06
g26208	KLC1	2.41e-174
g26208	KLC1	3.29e-10
g26208	KLC4	1.55e-104
g26208	KLC4	2.70e-09
g26208	KLC2	2.03e-101
g26208	KLC2	1.18e-08
g26208	KLC3	9.01e-83
g26208	KLC3	4.74e-10
g26209	APOP1	3.61e-114
g26210	BAG5	0.0
g26210	BAG3	9.69e-12
g26210	BAG3	3.24e-11
g26210	BAG4	5.85e-09
g26210	BAG4	6.44e-07
g26211	TRM61	0.0
g26212	KCRB	0.0
g26212	KCRM	0.0
g26212	KCRS	0.0
g26212	KCRU	4.78e-179
g26213	MARK3	0.0
g26213	MARK1	0.0
g26213	MARK2	0.0
g26213	MARK4	0.0
g26213	SIK3	1.18e-102
g26213	SIK1	2.02e-98
g26213	SIK2	7.66e-97
g26213	BRSK2	4.92e-70
g26214	RL31	9.20e-83
g26215	IF5	0.0
g26215	IF2B	1.65e-08
g26217	RAP2C	1.00e-56
g26217	RAP2A	1.47e-56
g26217	RAP2B	1.42e-53
g26217	RAP1B	1.45e-48
g26217	RAP1A	3.54e-48
g26217	RIT1	1.41e-42
g26217	RIT2	2.31e-40
g26217	RHEB	5.37e-34
g26218	TNAP2	0.0
g26218	EXOC3	1.89e-35
g26218	EX3L4	8.38e-24
g26218	EX3L1	5.32e-20
g26219	EX3L4	0.0
g26219	EX3L4	2.23e-119
g26219	EXOC3	6.80e-13
g26219	TNAP2	3.05e-08
g26219	TNAP2	5.27e-06
g26219	EX3L1	4.30e-07
g26220	LBH	1.40e-08
g26221	MRCKB	0.0
g26221	MRCKB	1.00e-27
g26221	MRCKA	0.0
g26221	MRCKA	3.18e-14
g26221	MRCKG	0.0
g26221	MRCKG	1.51e-179
g26221	DMPK	7.81e-135
g26221	ROCK1	6.98e-120
g26221	ROCK2	1.40e-111
g26221	STK38	3.83e-89
g26221	ST38L	1.66e-86
g26222	EF1A1	4.47e-112
g26222	EF1A2	2.54e-109
g26222	HBS1L	4.60e-55
g26222	ERF3A	4.47e-48
g26222	ERF3B	5.26e-47
g26222	EFTU	1.73e-22
g26222	GUF1	5.96e-10
g26222	EFGM	2.29e-06
g26223	EF1A1	8.15e-80
g26223	EF1A2	1.28e-69
g26223	ERF3B	7.19e-14
g26223	ERF3A	8.40e-14
g26224	AMNLS	0.0
g26225	TRAF3	0.0
g26225	TRAF5	7.28e-157
g26225	TRAF2	1.47e-91
g26225	TRAF1	4.88e-68
g26225	TRAF6	3.09e-48
g26225	TRAF4	4.34e-40
g26225	PZRN3	1.89e-11
g26225	RN151	1.65e-10
g26227	RCOR1	0.0
g26227	RCOR2	2.52e-134
g26227	RCOR3	9.37e-108
g26227	NCOR2	8.50e-12
g26227	NCOR1	4.58e-11
g26227	MTA2	5.87e-10
g26227	MTA3	8.85e-10
g26227	MTA1	4.71e-09
g26228	RCOR1	2.58e-07
g26230	ANKR9	0.0
g26231	HPS5	2.13e-25
g26231	TCPR1	1.06e-06
g26232	CINP	5.31e-92
g26235	MOK	3.68e-109
g26235	MOK	7.44e-18
g26235	ICK	1.51e-36
g26235	MAK	1.12e-35
g26235	MK01	1.40e-28
g26235	MK12	4.67e-28
g26235	CDK1	1.63e-27
g26235	MK03	2.16e-27
g26235	CDK3	3.21e-27
g26236	WDR20	0.0
g26236	DMWD	0.0
g26236	WDR61	1.58e-08
g26236	WDR61	8.11e-06
g26236	NLE1	3.03e-08
g26236	NLE1	3.67e-08
g26236	NLE1	7.42e-07
g26236	WDR38	5.92e-08
g26236	POC1B	8.06e-08
g26236	RACK1	2.88e-07
g26236	SMU1	3.04e-07
g26237	CRNL1	1.02e-80
g26238	HS90A	7.60e-154
g26238	HS90B	4.14e-104
g26238	ENPL	2.86e-46
g26238	TRAP1	7.65e-29
g26239	HS90A	1.75e-27
g26239	HS90B	6.49e-15
g26239	ENPL	7.73e-11
g26240	DYHC1	0.0
g26240	DYHC2	0.0
g26240	DYHC2	3.72e-14
g26240	DYH2	0.0
g26240	DYH1	0.0
g26240	DYH17	0.0
g26240	DYH5	0.0
g26240	DYH8	0.0
g26240	DYH8	2.93e-07
g26240	DYH3	0.0
g26241	2A5G	0.0
g26241	2A5A	0.0
g26241	2A5E	0.0
g26241	2A5B	0.0
g26244	IOD3	5.30e-83
g26244	IOD1	3.38e-30
g26244	IOD2	7.94e-28
g26245	IOD3	2.43e-102
g26245	IOD1	5.35e-08
g26245	IOD2	7.41e-08
g26257	RTL1	0.0
g26257	RTL1	1.68e-133
g26257	PEG10	3.22e-39
g26257	RTL5	9.84e-14
g26257	LDOC1	1.65e-07
g26257	NYNRI	4.35e-07
g26257	RTL3	8.10e-07
g26257	RTL9	1.04e-06
g26257	RTL6	4.24e-06
g26260	DLK1	0.0
g26260	DLK2	1.03e-59
g26260	DLL1	3.14e-50
g26260	DLL1	9.75e-37
g26260	DLL1	4.53e-33
g26260	DLL1	1.03e-10
g26260	DLL4	4.60e-46
g26260	DLL4	5.88e-30
g26260	DLL4	1.26e-20
g26260	JAG1	5.27e-44
g26260	JAG1	1.92e-29
g26260	JAG1	5.45e-28
g26260	JAG1	1.55e-26
g26260	JAG1	1.03e-20
g26260	JAG1	4.28e-12
g26260	JAG1	6.00e-12
g26260	JAG2	1.93e-37
g26260	JAG2	2.26e-32
g26260	JAG2	1.89e-28
g26260	JAG2	3.17e-23
g26260	JAG2	9.68e-17
g26260	JAG2	9.94e-17
g26260	JAG2	3.18e-14
g26260	DLL3	1.19e-34
g26260	DLL3	8.32e-16
g26260	NOTC2	3.99e-33
g26260	NOTC2	5.34e-32
g26260	NOTC2	2.11e-29
g26260	NOTC2	7.54e-29
g26260	NOTC2	7.86e-28
g26260	NOTC2	1.58e-27
g26260	NOTC2	9.24e-26
g26260	NOTC2	8.04e-25
g26260	NOTC2	1.18e-24
g26260	NOTC2	2.75e-22
g26260	NOTC2	3.07e-20
g26260	NOTC2	5.37e-20
g26260	NOTC2	1.88e-19
g26260	NOTC2	5.84e-13
g26266	LORF1	5.12e-41
g26266	LITD1	1.19e-18
g26266	LITD1	1.09e-08
g26267	LORF2	2.57e-135
g26268	BEGIN	0.0
g26268	TJAP1	3.94e-41
g26269	WDR25	5.39e-162
g26269	PRP17	1.24e-26
g26269	WDR5	1.25e-14
g26269	WDR5B	4.41e-11
g26269	WSB1	1.79e-08
g26269	SMU1	1.27e-06
g26269	WDR83	1.36e-06
g26269	SNR40	4.25e-06
g26270	WDR25	3.60e-138
g26270	WDR25	1.59e-25
g26271	SYWC	0.0
g26271	SYEP	3.69e-11
g26271	SYEP	4.95e-11
g26271	SYEP	7.75e-09
g26272	S2547	0.0
g26272	S2547	3.77e-06
g26272	S2548	3.98e-79
g26272	S2545	6.72e-79
g26272	S2545	2.02e-06
g26272	MCATL	1.48e-52
g26272	MCAT	8.46e-43
g26272	MCAT	1.11e-16
g26272	CMC1	1.37e-30
g26272	CMC1	5.02e-08
g26272	CMC2	1.11e-29
g26272	CMC2	3.75e-11
g26272	UCP2	5.42e-26
g26272	UCP2	4.93e-21
g26273	MCATL	0.0
g26273	MCATL	5.26e-20
g26273	S2545	1.15e-53
g26273	S2545	3.01e-17
g26273	S2548	1.22e-46
g26273	S2548	3.29e-10
g26273	MCAT	2.46e-44
g26273	MCAT	1.21e-24
g26273	S2547	2.65e-44
g26273	S2547	7.70e-07
g26273	MFTC	8.10e-30
g26273	MFTC	8.70e-13
g26273	MFTC	2.06e-09
g26273	MFTC	6.19e-06
g26273	CMC2	5.70e-25
g26273	CMC2	3.96e-15
g26273	CMC2	2.02e-13
g26273	ORNT1	7.13e-24
g26274	TYY1	0.0
g26274	TYY2	1.14e-137
g26274	ZFP42	1.54e-60
g26274	ZN143	9.47e-26
g26274	ZN143	1.01e-24
g26274	ZN143	1.68e-19
g26274	ZN143	7.33e-19
g26274	ZN143	6.23e-14
g26274	ZNF76	3.38e-24
g26274	ZNF76	1.55e-22
g26274	ZNF76	5.21e-20
g26274	ZNF76	7.56e-19
g26274	ZNF76	4.26e-13
g26274	ZN410	5.15e-24
g26274	ZN410	1.62e-20
g26274	ZN628	7.84e-24
g26274	ZN628	2.41e-22
g26274	ZN628	3.71e-21
g26274	ZN628	2.00e-17
g26274	ZN628	5.15e-17
g26274	ZN628	1.57e-15
g26274	ZN628	5.38e-14
g26274	ZN628	8.30e-13
g26274	ZN628	7.09e-12
g26274	MTF1	1.08e-23
g26274	MTF1	3.37e-20
g26274	MTF1	6.02e-11
g26277	DEGS2	2.41e-13
g26278	DEGS2	0.0
g26278	DEGS1	4.70e-139
g26279	EVL	8.86e-135
g26279	EVL	1.37e-27
g26279	ENAH	2.23e-55
g26279	ENAH	3.96e-10
g26279	ENAH	1.57e-08
g26279	VASP	9.92e-45
g26279	VASP	4.43e-13
g26279	SPRE1	9.37e-13
g26279	SPRE2	8.33e-10
g26279	HOME3	2.84e-09
g26279	HOME2	3.82e-09
